price,charges,surface,disposition,address,district,full_cost,disposition_clean,price_per_m2,zone
16100,3100,33,DISP_1_KK,"Federova, Praha - Kyje",Kyje,19200,1+KK,581.8181818181819,outer_or_suburbs
40621,7168,40,UNDEFINED,"Starokošířská, Praha - Košíře",Košíře,47789,,1194.725,inner_city
28000,6000,80,DISP_3_KK,"Amforova, Praha - Stodůlky",Stodůlky,34000,3+KK,425.0,outer_or_suburbs
15990,0,33,DISP_1_KK,"Freyova, Praha - Vysočany",Vysočany,15990,1+KK,484.54545454545456,inner_city
24500,3000,51,DISP_2_1,"náměstí Josefa Machka, Praha - Košíře",Košíře,27500,2+1,539.2156862745098,inner_city
28953,5109,24,UNDEFINED,"Zbraslavská, Praha - Malá Chuchle",Malá Chuchle,34062,,1419.25,outer_or_suburbs
14990,0,45,DISP_2_KK,"Donská, Praha - Vršovice",Vršovice,14990,2+KK,333.1111111111111,inner_city
22900,4000,45,DISP_2_KK,"Holandská, Praha - Vršovice",Vršovice,26900,2+KK,597.7777777777778,inner_city
25000,1500,50,DISP_2_KK,"U Křížku, Praha - Nusle",Nusle,26500,2+KK,530.0,inner_city
25000,3095,42,DISP_2_KK,"Pekařova, Praha - Bohnice",Bohnice,28095,2+KK,668.9285714285714,outer_or_suburbs
23900,3900,70,DISP_2_1,"U Mydlárny, Praha - Stodůlky",Stodůlky,27800,2+1,397.14285714285717,outer_or_suburbs
28328,4999,26,UNDEFINED,"Kališnická, Praha - Žižkov",Žižkov,33327,,1281.8076923076924,inner_city
26795,4729,160,UNDEFINED,"Ruská, Praha - Vršovice",Vršovice,31524,,197.025,inner_city
22996,4058,16,UNDEFINED,"Kováků, Praha - Smíchov",Smíchov,27054,,1690.875,inner_city
12990,0,30,DISP_1_KK,"Pelušková, Praha - Kyje",Kyje,12990,1+KK,433.0,outer_or_suburbs
23500,0,51,DISP_2_KK,"Šmilovského, Praha - Vinohrady",Vinohrady,23500,2+KK,460.7843137254902,inner_city
21000,1110,49,DISP_2_1,"Primátorská, Praha - Libeň",Libeň,22110,2+1,451.2244897959184,inner_city
23000,4200,69,DISP_2_1,"Pod Školou, Praha - Košíře",Košíře,27200,2+1,394.2028985507246,inner_city
50564,8923,30,UNDEFINED,"Washingtonova, Praha - Nové Město",Nové Město,59487,,1982.9,center
15900,2500,39,DISP_2_KK,"Na Rokytce, Praha - Libeň",Libeň,18400,2+KK,471.79487179487177,inner_city
18000,6000,39,DISP_1_KK,"Kurta Konráda, Praha - Libeň",Libeň,24000,1+KK,615.3846153846154,inner_city
31000,7300,102,DISP_4_KK,"Nušlova, Praha - Stodůlky",Stodůlky,38300,4+KK,375.4901960784314,outer_or_suburbs
25000,1500,42,DISP_2_KK,"Dalimilova, Praha - Žižkov",Žižkov,26500,2+KK,630.952380952381,inner_city
22000,4300,40,DISP_1_KK,"Bukačova, Praha - Vysočany",Vysočany,26300,1+KK,657.5,inner_city
43226,7628,35,UNDEFINED,"Sevastopolská, Praha - Vršovice",Vršovice,50854,,1452.9714285714285,inner_city
24000,6000,52,DISP_2_1,"Dělnická, Praha - Holešovice",Holešovice,30000,2+1,576.9230769230769,inner_city
37900,0,89,DISP_3_KK,"Kubelíkova, Praha - Žižkov",Žižkov,37900,3+KK,425.8426966292135,inner_city
21000,3370,45,DISP_2_KK,"Zelenky-Hajského, Praha - Žižkov",Žižkov,24370,2+KK,541.5555555555555,inner_city
16500,2314,28,DISP_1_KK,"Ve Struhách, Praha - Bubeneč",Bubeneč,18814,1+KK,671.9285714285714,inner_city
16000,3300,33,DISP_1_KK,"Oty Bubeníčka, Praha - Uhříněves",Uhříněves,19300,1+KK,584.8484848484849,outer_or_suburbs
26500,2300,43,DISP_2_KK,"Na Maninách, Praha - Holešovice",Holešovice,28800,2+KK,669.7674418604652,inner_city
21000,4700,52,DISP_2_KK,"Seifertova, Praha - Žižkov",Žižkov,25700,2+KK,494.2307692307692,inner_city
11500,2000,17,DISP_1_KK,"Na Cikánce, Praha - Radotín",Radotín,13500,1+KK,794.1176470588235,outer_or_suburbs
21000,5000,42,DISP_2_KK,"U Stojanu, Praha - Chodov",Chodov,26000,2+KK,619.047619047619,outer_or_suburbs
26900,4650,69,DISP_2_1,"Polní, Praha - Břevnov",Břevnov,31550,2+1,457.2463768115942,inner_city
46684,20760,82,UNDEFINED,". května, Praha - Nusle",Nusle,67444,,822.4878048780488,inner_city
13000,2500,77,DISP_3_1,"Bryksova, Praha - Černý Most",Černý Most,15500,3+1,201.2987012987013,outer_or_suburbs
24500,6000,54,DISP_2_1,"Bohnická, Praha - Bohnice",Bohnice,30500,2+1,564.8148148148148,outer_or_suburbs
32000,8445,96,DISP_4_KK,"Biskupcova, Praha - Žižkov",Žižkov,40445,4+KK,421.3020833333333,inner_city
21000,5000,66,DISP_2_KK,"Nad Rybníkem, Únětice - Únětice u Prahy, Středočeský kraj",Únětice,26000,2+KK,393.93939393939394,outer_or_suburbs
17000,6200,45,DISP_2_KK,"Frýdlantská, Praha - Kobylisy",Kobylisy,23200,2+KK,515.5555555555555,inner_city
27500,3446,61,DISP_2_1,"náměstí Hrdinů, Praha - Nusle",Nusle,30946,2+1,507.3114754098361,inner_city
19490,0,32,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,19490,1+KK,609.0625,outer_or_suburbs
23990,0,55,DISP_2_KK,"Kryšpínova, Praha - Štěrboholy",Štěrboholy,23990,2+KK,436.1818181818182,outer_or_suburbs
25000,7000,60,DISP_2_KK,"Kramperova, Praha - Kamýk",Kamýk,32000,2+KK,533.3333333333334,outer_or_suburbs
23000,7000,90,DISP_3_1,"U Háje, Praha - Braník",Braník,30000,3+1,333.3333333333333,inner_city
17900,3627,33,DISP_1_KK,"Soukalova, Praha - Modřany",Modřany,21527,1+KK,652.3333333333334,outer_or_suburbs
22000,2800,62,DISP_2_1,"V Podhájí, Veleň - Veleň, Středočeský kraj",Veleň,24800,2+1,400.0,outer_or_suburbs
19500,7374,43,DISP_2_KK,"Nádražní, Praha - Smíchov",Smíchov,26874,2+KK,624.9767441860465,inner_city
15000,2000,45,DISP_1_KK,"U Svodnice, Praha - Královice",Královice,17000,1+KK,377.77777777777777,outer_or_suburbs
37900,6700,75,DISP_3_KK,"Odkolkova, Praha - Vysočany",Vysočany,44600,3+KK,594.6666666666666,inner_city
17900,4700,54,DISP_2_KK,"Trnkovo náměstí, Praha - Hlubočepy",Hlubočepy,22600,2+KK,418.51851851851853,inner_city
29634,5229,61,UNDEFINED,"Kosatcová, Praha - Záběhlice",Záběhlice,34863,,571.5245901639345,outer_or_suburbs
56859,10034,117,UNDEFINED,"Plzeňská, Praha - Smíchov",Smíchov,66893,,571.7350427350427,inner_city
26000,2000,50,DISP_2_KK,"Jilemnického, Praha - Bubeneč",Bubeneč,28000,2+KK,560.0,inner_city
19000,4600,49,DISP_2_KK,"Křížová, Praha - Smíchov",Smíchov,23600,2+KK,481.6326530612245,inner_city
30000,3800,60,DISP_2_KK,"Spinozova, Praha - Modřany",Modřany,33800,2+KK,563.3333333333334,outer_or_suburbs
18000,2500,34,DISP_1_1,"Na Žvahově, Praha - Hlubočepy",Hlubočepy,20500,1+1,602.9411764705883,inner_city
19500,4900,47,DISP_2_KK,"Teplická, Praha - Střížkov",Střížkov,24400,2+KK,519.1489361702128,outer_or_suburbs
16000,4000,25,DISP_1_KK,"Počernická, Praha - Malešice",Malešice,20000,1+KK,800.0,outer_or_suburbs
19490,0,38,DISP_1_KK,"Olgy Havlové, Praha - Žižkov",Žižkov,19490,1+KK,512.8947368421053,inner_city
20990,0,50,DISP_2_KK,"Střížkovská, Praha - Libeň",Libeň,20990,2+KK,419.8,inner_city
25572,4513,160,UNDEFINED,"Ruská, Praha - Vršovice",Vršovice,30085,,188.03125,inner_city
27500,6900,80,DISP_2_1,"Slovinská, Praha - Vršovice",Vršovice,34400,2+1,430.0,inner_city
22000,5000,49,DISP_1_KK,"Zvěřinova, Praha - Strašnice",Strašnice,27000,1+KK,551.0204081632653,inner_city
19000,4100,32,DISP_1_KK,"Bělohorská, Praha - Břevnov",Břevnov,23100,1+KK,721.875,inner_city
47540,8389,58,UNDEFINED,"Svatoslavova, Praha - Nusle",Nusle,55929,,964.2931034482758,inner_city
44083,7779,35,UNDEFINED,"Plzeňská, Praha - Smíchov",Smíchov,51862,,1481.7714285714285,inner_city
16000,4000,50,DISP_2_KK,"Ve Stromkách, Vestec - Vestec u Prahy, Středočeský kraj",Vestec,20000,2+KK,400.0,outer_or_suburbs
25000,4539,53,DISP_2_KK,"Na Neklance, Praha - Smíchov",Smíchov,29539,2+KK,557.3396226415094,inner_city
13490,0,17,DISP_1_KK,"Čestmírova, Praha - Nusle",Nusle,13490,1+KK,793.5294117647059,inner_city
21000,3021,33,DISP_1_KK,"Gerstelova, Praha - Vysočany",Vysočany,24021,1+KK,727.9090909090909,inner_city
32500,8000,53,DISP_2_KK,"Dagmar Burešové, Praha - Žižkov",Žižkov,40500,2+KK,764.1509433962265,inner_city
25990,0,49,DISP_2_KK,"Waltariho, Praha - Hloubětín",Hloubětín,25990,2+KK,530.4081632653061,outer_or_suburbs
20000,3201,51,DISP_2_1,"Komunardů, Praha - Holešovice",Holešovice,23201,2+1,454.921568627451,inner_city
24000,5700,72,DISP_2_1,"Arbesovo náměstí, Praha - Smíchov",Smíchov,29700,2+1,412.5,inner_city
33000,5500,89,DISP_3_KK,"Ke Klimentce, Praha - Smíchov",Smíchov,38500,3+KK,432.5842696629214,inner_city
30000,5000,72,DISP_3_KK,"Ostrovského, Praha - Smíchov",Smíchov,35000,3+KK,486.1111111111111,inner_city
28000,4200,57,DISP_2_1,"Kubištova, Praha - Podolí",Podolí,32200,2+1,564.9122807017544,inner_city
23000,3100,55,DISP_2_1,"Černomořská, Praha - Vršovice",Vršovice,26100,2+1,474.54545454545456,inner_city
13900,4130,16,GARSONIERA,"Molákova, Praha - Karlín",Karlín,18030,GARSONIERA,1126.875,inner_city
28000,8000,75,DISP_3_1,"Roháčova, Praha - Žižkov",Žižkov,36000,3+1,480.0,inner_city
26000,6000,72,DISP_3_1,"Krynická, Praha - Troja",Troja,32000,3+1,444.44444444444446,outer_or_suburbs
22990,0,42,DISP_2_KK,"Anny Drabíkové, Praha - Háje",Háje,22990,2+KK,547.3809523809524,outer_or_suburbs
13000,5500,20,DISP_1_KK,"Křížová, Praha - Smíchov",Smíchov,18500,1+KK,925.0,inner_city
15900,4000,33,DISP_1_KK,"Sicherova, Praha - Kyje",Kyje,19900,1+KK,603.030303030303,outer_or_suburbs
44000,7500,129,DISP_4_1,"Medkova, Praha - Chodov",Chodov,51500,4+1,399.2248062015504,outer_or_suburbs
17000,2990,26,DISP_1_KK,"V Zahradách, Praha - Libeň",Libeň,19990,1+KK,768.8461538461538,inner_city
9000,3500,88,DISP_3_1,"Nehvizdská, Praha - Hloubětín",Hloubětín,12500,3+1,142.04545454545453,outer_or_suburbs
20490,0,57,DISP_2_KK,"Janýrova, Praha - Strašnice",Strašnice,20490,2+KK,359.4736842105263,inner_city
25000,5000,60,DISP_2_KK,"Bolzanova, Praha - Nové Město",Nové Město,30000,2+KK,500.0,center
13500,1000,30,DISP_1_1,"U Skládky, Praha - Libeň",Libeň,14500,1+1,483.3333333333333,inner_city
16500,2800,27,DISP_1_KK,"Jemnická, Praha - Michle",Michle,19300,1+KK,714.8148148148148,inner_city
19500,3800,50,DISP_1_1,"Práčská, Praha - Záběhlice",Záběhlice,23300,1+1,466.0,outer_or_suburbs
28300,7700,72,DISP_3_KK,"Na Výtoni, Praha - Nové Město",Nové Město,36000,3+KK,500.0,center
24900,169,34,DISP_1_KK,"Mukařovského, Praha - Stodůlky",Stodůlky,25069,1+KK,737.3235294117648,outer_or_suburbs
59095,10428,38,UNDEFINED,"Školská, Praha - Nové Město",Nové Město,69523,,1829.5526315789473,center
30906,5454,53,UNDEFINED,"Zbraslavská, Praha - Malá Chuchle",Malá Chuchle,36360,,686.0377358490566,outer_or_suburbs
14000,0,23,DISP_1_KK,"Čenětická, Praha - Chodov",Chodov,14000,1+KK,608.695652173913,outer_or_suburbs
33900,4000,65,DISP_2_1,"Na lysině, Praha - Podolí",Podolí,37900,2+1,583.0769230769231,inner_city
25000,4200,52,DISP_2_KK,"Na Výšině, Říčany - Říčany u Prahy, Středočeský kraj",Říčany,29200,2+KK,561.5384615384615,outer_or_suburbs
49000,11500,139,DISP_4_1,"U Smaltovny, Praha - Holešovice",Holešovice,60500,4+1,435.2517985611511,inner_city
24000,4000,53,DISP_2_KK,"Pod Harfou, Praha - Vysočany",Vysočany,28000,2+KK,528.3018867924528,inner_city
58787,10374,80,UNDEFINED,"Na Hutích, Praha - Bubeneč",Bubeneč,69161,,864.5125,inner_city
45650,8056,46,UNDEFINED,"Míšeňská, Praha - Malá Strana",Malá Strana,53706,,1167.5217391304348,center
29000,5500,80,DISP_3_KK,"Sazovická, Praha - Zličín",Zličín,34500,3+KK,431.25,outer_or_suburbs
18500,3500,57,DISP_2_1,"Úhonická, Jeneč - Jeneč u Prahy, Středočeský kraj",Jeneč,22000,2+1,385.96491228070175,outer_or_suburbs
20146,8403,80,UNDEFINED,"Voskovcova, Praha - Hlubočepy",Hlubočepy,28549,,356.8625,inner_city
24490,0,61,DISP_2_KK,"Přeučilova, Praha - Stodůlky",Stodůlky,24490,2+KK,401.4754098360656,outer_or_suburbs
16500,0,34,DISP_1_KK,"Kadečkové, Praha - Letňany",Letňany,16500,1+KK,485.29411764705884,outer_or_suburbs
25990,0,68,DISP_2_1,"Herálecká IV, Praha - Krč",Krč,25990,2+1,382.20588235294116,outer_or_suburbs
28961,5111,25,UNDEFINED,"Freyova, Praha - Vysočany",Vysočany,34072,,1362.88,inner_city
14450,2950,25,DISP_1_KK,"Vrážská, Praha - Radotín",Radotín,17400,1+KK,696.0,outer_or_suburbs
18000,3800,43,DISP_2_KK,"Cílkova, Praha - Kamýk",Kamýk,21800,2+KK,506.9767441860465,outer_or_suburbs
11000,1000,16,GARSONIERA,"Pod Kavalírkou, Praha - Košíře",Košíře,12000,GARSONIERA,750.0,inner_city
24000,4700,65,DISP_2_1,"Gdaňská, Praha - Bohnice",Bohnice,28700,2+1,441.53846153846155,outer_or_suburbs
20500,4000,58,DISP_2_1,"Na Pěšinách, Praha - Kobylisy",Kobylisy,24500,2+1,422.41379310344826,inner_city
24000,4500,57,DISP_2_KK,"Novákových, Praha - Libeň",Libeň,28500,2+KK,500.0,inner_city
22000,4500,57,DISP_2_1,"Plzeňská, Praha - Smíchov",Smíchov,26500,2+1,464.9122807017544,inner_city
50668,8941,18,UNDEFINED,"Svornosti, Praha - Smíchov",Smíchov,59609,,3311.6111111111113,inner_city
21500,4100,53,DISP_2_KK,"Škrábkových, Praha - Letňany",Letňany,25600,2+KK,483.0188679245283,outer_or_suburbs
19990,0,54,DISP_2_1,"Kamerunská, Praha - Vokovice",Vokovice,19990,2+1,370.18518518518516,inner_city
21900,2000,24,DISP_1_KK,"Staropramenná, Praha - Smíchov",Smíchov,23900,1+KK,995.8333333333334,inner_city
22000,4078,43,DISP_1_KK,"Šrámkové, Praha - Žižkov",Žižkov,26078,1+KK,606.4651162790698,inner_city
17990,0,57,DISP_2_1,"Chlebovická, Praha - Letňany",Letňany,17990,2+1,315.6140350877193,outer_or_suburbs
26000,5000,65,DISP_2_1,"Na Malovance, Praha - Střešovice",Střešovice,31000,2+1,476.9230769230769,inner_city
35000,4800,107,DISP_3_1,"Sázavská, Praha - Vinohrady",Vinohrady,39800,3+1,371.9626168224299,inner_city
19000,7000,50,DISP_2_1,"Na Výtoni, Praha - Nové Město",Nové Město,26000,2+1,520.0,center
18500,3700,37,DISP_2_KK,"Vysočanská, Praha - Prosek",Prosek,22200,2+KK,600.0,inner_city
47936,8459,45,UNDEFINED,"Dlážděná, Praha - Nové Město",Nové Město,56395,,1253.2222222222222,center
21000,4063,44,DISP_2_KK,"Fabiánové, Praha - Hlubočepy",Hlubočepy,25063,2+KK,569.6136363636364,inner_city
25500,5500,73,DISP_2_KK,"Dělnická, Praha - Holešovice",Holešovice,31000,2+KK,424.6575342465753,inner_city
25000,3501,55,DISP_2_1,"Tejnická, Praha - Strašnice",Strašnice,28501,2+1,518.2,inner_city
20500,2990,34,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,23490,1+KK,690.8823529411765,outer_or_suburbs
17500,3400,39,DISP_1_1,"Na Plzeňce, Praha - Smíchov",Smíchov,20900,1+1,535.8974358974359,inner_city
20500,3833,29,DISP_2_KK,"Na Obrátce, Praha - Hloubětín",Hloubětín,24333,2+KK,839.0689655172414,outer_or_suburbs
18580,4410,49,DISP_1_1,"Františka Kadlece, Praha - Libeň",Libeň,22990,1+1,469.18367346938777,inner_city
20900,4774,37,DISP_1_KK,"Olšanská, Praha - Žižkov",Žižkov,25674,1+KK,693.8918918918919,inner_city
16000,5300,35,DISP_1_KK,"Freyova, Praha - Vysočany",Vysočany,21300,1+KK,608.5714285714286,inner_city
20990,0,44,DISP_2_KK,"Janského, Praha - Stodůlky",Stodůlky,20990,2+KK,477.04545454545456,outer_or_suburbs
18500,3300,20,DISP_1_KK,"Jana Zajíce, Praha - Bubeneč",Bubeneč,21800,1+KK,1090.0,inner_city
28429,5017,35,UNDEFINED,"Kodymova, Praha - Stodůlky",Stodůlky,33446,,955.6,outer_or_suburbs
15000,3000,23,DISP_1_KK,"Holečkova, Praha - Košíře",Košíře,18000,1+KK,782.6086956521739,inner_city
15000,3000,42,DISP_2_KK,"Pavlíkova, Praha - Kamýk",Kamýk,18000,2+KK,428.57142857142856,outer_or_suburbs
18990,0,36,DISP_1_KK,"Poděbradská, Praha - Vysočany",Hloubětín,18990,1+KK,527.5,outer_or_suburbs
60772,10725,44,UNDEFINED,"V Háji, Praha - Holešovice",Holešovice,71497,,1624.9318181818182,inner_city
21000,3300,33,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,24300,1+KK,736.3636363636364,outer_or_suburbs
18000,0,44,DISP_1_KK,"Kotlaska, Praha - Libeň",Libeň,18000,1+KK,409.09090909090907,inner_city
26500,6000,67,DISP_2_KK,"Osadní, Praha - Holešovice",Holešovice,32500,2+KK,485.07462686567163,inner_city
26368,4653,42,UNDEFINED,"Orebitská, Praha - Žižkov",Žižkov,31021,,738.5952380952381,inner_city
19000,5000,55,DISP_1_KK,"Sídlištní, Praha - Suchdol",Suchdol,24000,1+KK,436.3636363636364,outer_or_suburbs
21990,0,34,DISP_1_KK,"Modrého, Praha - Hloubětín",Hloubětín,21990,1+KK,646.7647058823529,outer_or_suburbs
24000,4000,51,DISP_2_KK,"Gollové, Praha - Hlubočepy",Hlubočepy,28000,2+KK,549.0196078431372,inner_city
32900,169,81,DISP_2_KK,"Mukařovského, Praha - Stodůlky",Stodůlky,33069,2+KK,408.25925925925924,outer_or_suburbs
7500,0,86,DISP_4_KK,"Za Hotely, Horoměřice - Horoměřice, Středočeský kraj",Horoměřice,7500,4+KK,87.20930232558139,outer_or_suburbs
28953,5109,43,UNDEFINED,"Zbraslavská, Praha - Malá Chuchle",Malá Chuchle,34062,,792.1395348837209,outer_or_suburbs
19990,0,52,DISP_1_1,"náměstí 14. října, Praha - Smíchov",Smíchov,19990,1+1,384.4230769230769,inner_city
21000,2960,33,DISP_1_KK,"Gerstelova, Praha - Vysočany",Vysočany,23960,1+KK,726.060606060606,inner_city
22990,0,50,DISP_2_KK,"Biskupcova, Praha - Žižkov",Žižkov,22990,2+KK,459.8,inner_city
21000,3000,45,DISP_2_KK,"Neumannova, Praha - Zbraslav",Zbraslav,24000,2+KK,533.3333333333334,outer_or_suburbs
19000,4500,43,DISP_2_KK,"Slavatova, Praha - Kyje",Kyje,23500,2+KK,546.5116279069767,outer_or_suburbs
37000,6047,87,DISP_3_KK,"Nad Kolčavkou, Praha - Libeň",Libeň,43047,3+KK,494.7931034482759,inner_city
15000,5000,48,DISP_2_KK,"Augustinova, Praha - Chodov",Chodov,20000,2+KK,416.6666666666667,outer_or_suburbs
22990,5000,30,DISP_1_KK,"Kovářská, Praha - Libeň",Libeň,27990,1+KK,933.0,inner_city
18500,3900,32,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,22400,1+KK,700.0,outer_or_suburbs
19490,0,33,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,19490,1+KK,590.6060606060606,outer_or_suburbs
21990,0,32,DISP_1_KK,"Ondříčkova, Praha - Žižkov",Žižkov,21990,1+KK,687.1875,inner_city
22000,3000,54,DISP_2_KK,"Komunardů, Praha - Holešovice",Holešovice,25000,2+KK,462.962962962963,inner_city
26900,5000,45,DISP_1_KK,"Osadní, Praha - Holešovice",Holešovice,31900,1+KK,708.8888888888889,inner_city
27740,12815,35,UNDEFINED,"Hlaváčkova, Praha - Košíře",Košíře,40555,,1158.7142857142858,inner_city
24000,3900,50,DISP_2_KK,"Malešická, Praha - Žižkov",Žižkov,27900,2+KK,558.0,inner_city
13500,3500,34,DISP_1_KK,"Kokořínská, Praha - Ďáblice",Ďáblice,17000,1+KK,500.0,outer_or_suburbs
17490,0,32,DISP_1_KK,"Horňátecká, Praha - Kobylisy",Kobylisy,17490,1+KK,546.5625,inner_city
15500,3350,39,DISP_1_1,"Okořská, Praha - Čimice",Čimice,18850,1+1,483.3333333333333,outer_or_suburbs
20490,0,56,DISP_3_KK,"Svojšovická, Praha - Záběhlice",Záběhlice,20490,3+KK,365.89285714285717,outer_or_suburbs
23500,7550,66,DISP_2_1,"Žinkovská, Praha - Strašnice",Strašnice,31050,2+1,470.45454545454544,inner_city
21500,5565,60,DISP_2_1,"U Okrouhlíku, Praha - Smíchov",Smíchov,27065,2+1,451.0833333333333,inner_city
23990,2430,55,DISP_2_KK,"Klapkova, Praha - Kobylisy",Kobylisy,26420,2+KK,480.3636363636364,inner_city
37000,7500,130,DISP_4_KK,"Stočesova, Praha - Ruzyně",Ruzyně,44500,4+KK,342.3076923076923,outer_or_suburbs
34110,6019,35,UNDEFINED,"Olgy Havlové, Praha - Žižkov",Žižkov,40129,,1146.5428571428572,inner_city
38000,6000,120,DISP_3_1,"Rumunská, Praha - Vinohrady",Vinohrady,44000,3+1,366.6666666666667,inner_city
36299,6406,38,UNDEFINED,"Kurta Konráda, Praha - Libeň",Libeň,42705,,1123.8157894736842,inner_city
25000,6000,55,DISP_2_KK,"Malešická, Praha - Žižkov",Žižkov,31000,2+KK,563.6363636363636,inner_city
17990,2990,45,DISP_1_1,"Mošnova, Praha - Smíchov",Smíchov,20980,1+1,466.22222222222223,inner_city
27500,210,65,DISP_2_1,"Kodaňská, Praha - Vršovice",Vršovice,27710,2+1,426.3076923076923,inner_city
9900,1500,17,GARSONIERA,"Maková, Praha - Křeslice",Křeslice,11400,GARSONIERA,670.5882352941177,outer_or_suburbs
42900,5600,85,DISP_3_KK,"Čechova, Praha - Bubeneč",Bubeneč,48500,3+KK,570.5882352941177,inner_city
29000,3000,48,DISP_2_KK,"Náprstkova, Praha - Staré Město",Staré Město,32000,2+KK,666.6666666666666,center
26000,1500,48,DISP_2_KK,"Biskupcova, Praha - Žižkov",Žižkov,27500,2+KK,572.9166666666666,inner_city
23000,8400,72,DISP_3_KK,"Hlivická, Praha - Bohnice",Bohnice,31400,3+KK,436.1111111111111,outer_or_suburbs
25000,6000,66,DISP_3_KK,"Františka Štěpánka, Praha - Hostivař",Hostivař,31000,3+KK,469.6969696969697,outer_or_suburbs
18000,0,30,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,18000,1+KK,600.0,outer_or_suburbs
34990,7650,72,DISP_2_KK,"Sokolova, Praha - Karlín",Karlín,42640,2+KK,592.2222222222222,inner_city
21490,0,65,DISP_3_KK,"Brandlova, Praha - Chodov",Chodov,21490,3+KK,330.61538461538464,outer_or_suburbs
10000,1500,90,DISP_4_1,"Pertoldova, Praha - Modřany",Modřany,11500,4+1,127.77777777777777,outer_or_suburbs
27085,4780,22,UNDEFINED,"Kubánské náměstí, Praha - Vršovice",Vršovice,31865,,1448.409090909091,inner_city
46464,8200,45,UNDEFINED,"Plzeňská, Praha - Smíchov",Smíchov,54664,,1214.7555555555555,inner_city
16490,0,22,DISP_1_KK,"Bozděchova, Praha - Smíchov",Smíchov,16490,1+KK,749.5454545454545,inner_city
33000,5000,123,DISP_4_KK,"V Háji, Praha - Holešovice",Holešovice,38000,4+KK,308.9430894308943,inner_city
22000,3500,52,DISP_2_KK,"Zakšínská, Praha - Střížkov",Střížkov,25500,2+KK,490.38461538461536,outer_or_suburbs
29000,6400,74,DISP_3_KK,"K Červenému vrchu, Praha - Vokovice",Vokovice,35400,3+KK,478.3783783783784,inner_city
18000,3195,36,DISP_1_1,"Šlikova, Praha - Břevnov",Břevnov,21195,1+1,588.75,inner_city
18562,865,45,DISP_2_KK,"Vrchlického, Praha - Košíře",Košíře,19427,2+KK,431.7111111111111,inner_city
29000,5300,67,DISP_2_KK,"Na Spojce, Praha - Vršovice",Vršovice,34300,2+KK,511.94029850746267,inner_city
14999,3000,32,DISP_1_KK,"Na Cikánce, Praha - Radotín",Radotín,17999,1+KK,562.46875,outer_or_suburbs
19990,6500,46,DISP_1_KK,"Pod Kesnerkou, Praha - Smíchov",Smíchov,26490,1+KK,575.8695652173913,inner_city
21900,5000,53,DISP_2_KK,"Vladivostocká, Praha - Vršovice",Vršovice,26900,2+KK,507.54716981132077,inner_city
26990,0,73,DISP_3_1,"Prusíkova, Praha - Stodůlky",Stodůlky,26990,3+1,369.7260273972603,outer_or_suburbs
28953,5109,34,UNDEFINED,"Zbraslavská, Praha - Malá Chuchle",Malá Chuchle,34062,,1001.8235294117648,outer_or_suburbs
23000,3500,43,DISP_2_KK,"Skuteckého, Praha - Řepy",Řepy,26500,2+KK,616.2790697674419,outer_or_suburbs
27900,0,45,DISP_2_KK,"Sládkova, Praha - Bubeneč",Bubeneč,27900,2+KK,620.0,inner_city
19600,4000,39,DISP_1_KK,"Nad Dalejským údolím, Praha - Stodůlky",Stodůlky,23600,1+KK,605.1282051282051,outer_or_suburbs
22990,0,53,DISP_2_KK,"Honzíkova, Praha - Dolní Měcholupy",Dolní Měcholupy,22990,2+KK,433.77358490566036,outer_or_suburbs
38000,4000,100,DISP_3_1,"Solidarity, Praha - Strašnice",Strašnice,42000,3+1,420.0,inner_city
17490,0,44,DISP_2_KK,"Ohradní, Praha - Michle",Michle,17490,2+KK,397.5,inner_city
29700,6330,63,DISP_3_KK,"Nepomuckých, Praha - Letňany",Letňany,36030,3+KK,571.9047619047619,outer_or_suburbs
29500,3500,70,DISP_2_1,"Národní obrany, Praha - Bubeneč",Bubeneč,33000,2+1,471.42857142857144,inner_city
26500,6000,58,DISP_2_KK,"Na Maninách, Praha - Holešovice",Holešovice,32500,2+KK,560.3448275862069,inner_city
28000,4600,100,DISP_3_KK,"Lucemburská, Praha - Vinohrady",Vinohrady,32600,3+KK,326.0,inner_city
23490,0,56,DISP_2_1,"Lublaňská, Praha - Vinohrady",Vinohrady,23490,2+1,419.4642857142857,inner_city
18500,4500,74,DISP_2_KK,"K Pitkovicům, Praha - Benice",Benice,23000,2+KK,310.81081081081084,outer_or_suburbs
16000,3500,22,DISP_1_KK,"V Šáreckém údolí, Praha - Dejvice",Dejvice,19500,1+KK,886.3636363636364,inner_city
21990,0,56,DISP_3_KK,"Hurbanova, Praha - Krč",Krč,21990,3+KK,392.67857142857144,outer_or_suburbs
16490,0,32,DISP_1_KK,"Poděbradská, Praha - Hloubětín",Hloubětín,16490,1+KK,515.3125,outer_or_suburbs
25193,4446,52,UNDEFINED,"Na Bečvářce, Praha - Dejvice",Dejvice,29639,,569.9807692307693,inner_city
